"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-02-16","5.59","0.46",,,,"28","17","    1","    1",,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-02-17","7.61","0.00",,,,"33","11",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-02-18","6.04","0.00",,,,"47","11",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-02-19","8.05","0.00",,,,"60","31",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-02-20","9.40","0.00",,,,"53","28","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-02-21","8.05","0.13",,,,"31","13","    1","    1",,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-02-22","6.93","0.02",,,,"13","8","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-02-23","3.80","0.11",,,,"20","5","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-02-24","6.04","0.00",,,,"39","5",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-02-25","8.95","0.11",,,,"41","15","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-02-26","7.16","0.01",,,,"17","4","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-02-27","5.59","0.00",,,,"21","-1","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-02-28","4.03","0.00",,,,"22","-2","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-01","4.47","0.00",,,,"26","6","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-02","5.59","0.00",,,,"45","12","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-03","8.50","0.01",,,,"43","16","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-04","6.71","0.00",,,,"18","6","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-05","5.82","0.00",,,,"44","7",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-06","5.82","0.00",,,,"49","22",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-07","8.72","0.00",,,,"50","25",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-08","6.26","0.00",,,,"49","27",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-09","5.37","0.00",,,,"57","29",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-10","5.82","0.00",,,,"58","29",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-11","8.50","0.00",,,,"66","33",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-12","6.26","0.00",,,,"61","37",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-13","7.16","0.00",,,,"57","39",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-14","9.17","0.00",,,,"68","29",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-15","8.95","0.00",,,,"77","40",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-16","9.17","0.00",,,,"78","41",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-17","13.65","0.00",,,,"56","36",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-18","6.71","0.15",,,,"65","32","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-19","6.04","0.51",,,,"44","33","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-20","6.04","0.00",,,,"63","32",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-21","7.61","0.00",,,,"67","31",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-22","7.83","0.00",,,,"69","40",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-23","14.99","0.00",,,,"68","39",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-24","9.84","0.00",,,,"63","37",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-25","7.61","0.14",,,,"45","30","    1","    1",,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-26","8.05","0.00",,,,"59","27",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-27","8.95","0.00",,,,"67","36",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-28","9.17","0.00",,,,"76","46",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-29","9.84","0.00",,,,"63","38",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-30","6.71","0.00",,,,"72","36",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-03-31","7.61","0.00",,,,"75","38",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-01","9.17","0.00",,,,"68","41",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-02","12.30","0.01",,,,"54","28","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-03","6.93","0.02",,,,"47","27","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-04","7.61","0.00",,,,"64","26",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-05","6.26","0.00",,,,"72","28",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-06","10.96","0.00",,,,"74","40",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-07","9.17","0.00",,,,"67","38","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-08","8.95","0.15",,,,"64","34","    1",,"    1",,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-09","8.05","0.00",,,,"49","32","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-10","7.61","0.00",,,,"63","33",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-11","7.38","0.00",,,,"68","35",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-12","12.75","0.00",,,,"66","39",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-13","10.29","0.00",,,,"67","32",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-14","12.53","0.00",,,,"74","38",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-15","13.42","0.00",,,,"64","36",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-16","9.40","0.95",,,,"36","31","    1","    1",,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-17","6.04","0.27",,,,"48","32","    1","    1","    1",,,,"    1","    1"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-18","8.05","0.09",,,,"51","35","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-19","9.62","0.07",,,,"47","33","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-20","5.82","0.01",,,,"54","30",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-21","6.04","0.00",,,,"65","33",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-22","7.83","0.10",,,,"68","37","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-23","10.07","0.00",,,,"68","42",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-24","7.61","0.00",,,,"63","36",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-25","8.28","0.02",,,,"67","37",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-26","6.93","0.90",,,,"47","38","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-27","5.59","0.08",,,,"45","36","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-28","4.25","0.00",,,,"61","35","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-29","5.82","0.00",,,,"72","37",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-04-30","7.61","0.06",,,,"76","48",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-01","4.92","0.04",,,,"66","47",,,"    1",,"    1",,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-02","7.61","0.00",,,,"74","48",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-03","9.17","0.00",,,,"74","46",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-04","5.82","0.27",,,,"62","49","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-05","6.04","0.34",,,,"53","47","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-06","3.58","0.02",,,,"62","47","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-07","6.71","0.11",,,,"59","43","    1","    1","    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-08","6.93","0.78",,,,"54","44","    1",,"    1",,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-09","11.41","1.09",,,,"46","26","    1","    1","    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-10","5.14","0.05",,,,"40","25","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-11","8.50","0.00",,,,"56","30",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-12","11.63","0.00",,,,"70","37",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-13","8.72","0.00",,,,"63","45",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-14","8.05","0.00",,,,"71","40",,,"    1",,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-15","6.71","0.02",,,,"64","43",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-16","6.26","0.05",,,,"62","44",,,"    1",,"    1",,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-17","6.49","0.00",,,,"64","39",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-18","6.49","0.18",,,,"54","41","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-19","11.18","0.53",,,,"49","40","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-20","5.82","0.01",,,,"45","36","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-21","5.82","0.00",,,,"55","39",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-22","7.38","0.33",,,,"60","45","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-23","6.26","0.14",,,,"62","41","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-24","5.82","0.00",,,,"60","37",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-25","6.71","0.37",,,,"66","40","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-26","6.71","0.02",,,,"69","42",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-27","6.49","0.00",,,,"75","45",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-28","6.04","0.02",,,,"71","-3",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-29","7.61","0.00",,,,"67","43",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-30","6.04","0.00",,,,"71","43",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-05-31","7.16","0.00",,,,"83","50",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-01","8.50","0.00",,,,"83","50",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-02","7.61","0.00",,,,"87","54",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-03","8.50","0.28",,,,"74","50",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-04","7.61","0.02",,,,"81","52","    1",,"    1",,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-05","5.82","0.97",,,,"68","53","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-06","7.16","0.01",,,,"74","51",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-07","7.16","0.04",,,,"73","51","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-08","5.82","0.00",,,,"79","50",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-09","6.04","0.00",,,,"83","54",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-10","4.47","0.09",,,,"74","59",,,"    1",,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-11","7.61","1.75",,,,"75","53","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-12","4.92","0.86",,,,"70","54","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-13","7.83","0.34",,,,"81","53","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-14","7.38","0.00",,,,"80","55",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-15","5.37","0.00",,,,"71","52",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-16","11.86","0.03",,,,"83","57",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-17","6.71","0.04",,,,"83","54",,,"    1",,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-18","7.83","0.00",,,,"77","60",,,"    1",,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-19","8.50","0.00",,,,"91","59",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-20","8.05","0.00",,,,"83","59",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-21","11.86","0.00",,,,"92","59",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-22","9.40","0.00",,,,"78","59",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-23","8.50","0.08",,,,"90","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-24","10.51","0.52",,,,"89","61","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-25","7.61","0.24",,,,"86","57","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-26","6.26","0.00",,,,"77","57",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-27","6.04","0.00",,,,"85","57",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-28","6.26","0.00",,,,"88","57",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-29","6.71","0.00",,,,"85","60",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-06-30","6.71","0.00",,,,"91","58",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-01","6.71","0.00",,,,"87","61",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-02","6.93","0.07",,,,"80","56","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-03","5.59","0.00",,,,"83","56",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-04","8.05","0.02",,,,"92","60",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-05","5.82","0.10",,,,"89","60","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-06","7.38","0.04",,,,"64","58","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-07","12.97","0.16",,,,"69","57","    1",,"    1",,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-08","7.16","0.09",,,,"69","56","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-09","5.14","0.03",,,,"78","53","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-10","6.26","0.00",,,,"83","53",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-11","5.59","0.00",,,,"86","54",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-12","7.16","0.00",,,,"89","56",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-13","6.49","0.00",,,,"85","61",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-14","6.93","0.01",,,,"87","61",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-15","6.71","0.00",,,,"86","56",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-16","6.93","0.06",,,,"87","55",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-17","7.61","0.00",,,,"89","55",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-18","7.61","0.33",,,,"87","52",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-19","5.82","0.00",,,,"80","54",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-20","7.16","0.04",,,,"81","61",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-21","7.38","0.02",,,,"78","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-22","6.71","0.00",,,,"87","57",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-23","6.71","0.00",,,,"92","59",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-24","8.72","0.00",,,,"86","62",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-25","6.93","0.00",,,,"90","64",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-26","7.83","0.00",,,,"89","62",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-27","10.51","0.00",,,,"94","60",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-28","12.08","0.00",,,,"87","59",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-29","12.97","0.00",,,,"82","56",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-30","8.05","0.00",,,,"88","59",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-07-31","7.61","0.00",,,,"88","58",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-01","10.51","0.00",,,,"93","64",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-02","8.72","0.14",,,,"91","63",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-03","8.50","0.00",,,,"81","61",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-04","7.16","0.00",,,,"89","56",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-05","9.62","0.00",,,,"93","57",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-06","5.82","0.00",,,,"90","62",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-07","9.17","0.00",,,,"91","62",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-08","6.49","0.00",,,,"84","62",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-09","6.26","0.00",,,,"87","59",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-10","9.40","2.20",,,,"88","55","    1",,"    1",,"    1",,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-11","6.49","0.03",,,,"84","63",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-12","6.71","0.00",,,,"88","60",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-13","8.72","0.01",,,,"90","63",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-14","9.40","0.00",,,,"91","60",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-15","7.38","0.01",,,,"95","66",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-16","10.29","0.11",,,,"85","62","    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-17","8.95","0.13",,,,"81","60","    1",,"    1",,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-18","7.38","0.09",,,,"71","49",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-19","5.82","0.10",,,,"69","49","    1",,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-20","6.93","0.00",,,,"84","52",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-21","6.04","0.00",,,,"89","56",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-22","9.17","0.00",,,,"89","54",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-23","5.82","0.00",,,,"77","47",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-24","5.37","0.00",,,,"90","53",,,,,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-25","9.40","0.00",,,,"93","56",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-26","10.74","0.00",,,,"93","62",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-27","7.61","0.05",,,,"85","60",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-28","6.49","0.00",,,,"82","56",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-29","10.29","0.00",,,,"87","55",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-30","8.50","0.00",,,,"91","62",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-08-31","5.37","0.01",,,,"84","57",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-01","7.83","0.00",,,,"87","55",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-02","7.16","0.00",,,,"89","65",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-03","6.49","0.27",,,,"84","58","    1",,"    1",,,,"    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-04","7.16","0.00",,,,"84","54",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-05","8.95","0.00",,,,"84","63",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-06","7.61","0.00",,,,"84","56",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-07","6.93","0.00",,,,"80","54",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-08","7.16","0.00",,,,"79","51",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-09","5.37","0.00",,,,"86","51",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-10","5.14","0.00",,,,"86","50",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-11","6.04","0.00",,,,"76","52",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-12","6.49","0.00",,,,"84","50",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-13","8.95","0.00",,,,"89","54",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-14","7.61","0.00",,,,"88","52",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-15","10.96","0.00",,,,"85","60",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-16","8.50","0.00",,,,"87","56",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-17","10.07","0.00",,,,"81","51",,,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-18","7.83","0.00",,,,"70","48",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-19","9.17","0.00",,,,"79","48",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-20","4.92","0.00",,,,"82","44",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-21","6.71","0.00",,,,"86","49",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2015-09-22","6.93","0.00",,,,"77","56",,,"    1",,,,,
